event_id,customer_id,timestamp,event_type,device_id,ip_country,is_new_device,is_new_geo,failed_login_count
EVT141b9098-8,CUST00339,2026-06-30 14:32:58,login,DEV43bfd931,IN,False,False,0
EVTf8736e59-0,CUST00154,2026-06-30 14:43:28,login,DEV45358d5a,IN,True,False,0
EVTee1db5ee-f,CUST00077,2026-06-30 14:50:04,login,DEVd772aea9,IN,True,False,0
EVT7414e3e1-a,CUST00366,2026-06-30 15:02:18,login,DEVff37d19c,IN,False,False,0
EVT823c7ef9-c,CUST00213,2026-06-30 15:25:31,session_start,DEVe4855aa1,IN,False,False,0
EVT427f6635-5,CUST00498,2026-06-30 15:37:33,login,DEV71d79665,IN,False,False,0
EVT32803153-3,CUST00191,2026-06-30 15:44:54,login,DEV70e39ecb,UNKNOWN,True,True,4
EVT225f52ab-5,CUST00568,2026-06-30 15:48:47,login,DEVbdb025ff,IN,False,False,0
EVTf65e52fd-2,CUST00509,2026-06-30 15:55:01,session_start,DEV8de08fc2,IN,False,False,1
EVT51facefa-d,CUST00075,2026-06-30 16:02:36,login,DEV5f987c71,IN,False,False,0
EVTe7ab2ef7-7,CUST00334,2026-06-30 16:11:07,login,DEVe893be3d,IN,False,False,0
EVT47e321c2-a,CUST00228,2026-06-30 16:56:38,login,DEV7c0e8cd8,IN,False,False,0
EVT7453c9c3-8,CUST00080,2026-06-30 17:30:55,login,DEV5c57eb93,VN,True,True,3
EVT12fe28bf-8,CUST00003,2026-06-30 17:34:38,session_start,DEV972a8469,IN,False,False,0
EVT6553b15f-1,CUST00275,2026-06-30 19:08:14,login,DEV3e2b6091,IN,False,False,0
EVTa4d78f64-1,CUST00508,2026-06-30 19:15:17,login,DEV34885a46,IN,False,False,0
EVTe9a1c6d5-c,CUST00171,2026-06-30 19:44:37,login,DEV6601ddd0,IN,False,False,0
EVT6986305a-5,CUST00267,2026-06-30 19:49:20,login,DEV5e6fea07,IN,False,False,0
EVT8208fd42-2,CUST00342,2026-06-30 19:51:49,login,DEVb07aa066,IN,False,False,0
EVT255bfc1c-7,CUST00087,2026-06-30 19:51:52,password_reset,DEV1825bc54,IN,False,False,0
EVTca7ecb33-7,CUST00539,2026-06-30 19:53:17,login,DEV6e191042,IN,False,False,0
EVT8d93e14a-5,CUST00084,2026-06-30 19:58:07,login,DEVb92da22b,IN,False,False,0
EVT03200c4e-4,CUST00317,2026-06-30 20:06:32,login,DEV5c62b3a2,IN,False,False,0
EVTc8cba592-b,CUST00203,2026-06-30 20:08:31,session_start,DEVa9f25336,IN,False,False,1
EVT07e3c39a-a,CUST00217,2026-06-30 20:12:12,login,DEV8eb22579,IN,False,False,1
EVTc78e0272-c,CUST00559,2026-06-30 20:20:55,login,DEV6dda4f8d,IN,False,False,0
EVT39bfc9b6-4,CUST00304,2026-06-30 20:24:15,login,DEV6786d506,IN,False,False,0
EVTceae71cf-c,CUST00034,2026-06-30 20:27:47,login,DEV10f1bc81,IN,False,False,0
EVTcd6c78dd-d,CUST00425,2026-06-30 20:29:01,session_start,DEV9e11d2cd,IN,False,False,0
EVT27c6cbb1-c,CUST00122,2026-06-30 20:37:21,session_start,DEV506e5a9a,IN,False,False,0
EVT93fde248-a,CUST00320,2026-06-30 20:53:27,login,DEV4ac9778d,IN,False,False,0
EVTc3093b6e-3,CUST00057,2026-06-30 21:09:07,login,DEVa013ac6e,IN,False,False,0
EVT1b993f82-f,CUST00329,2026-06-30 21:18:40,login,DEV028ccae1,NG,True,True,4
EVT92f72f86-3,CUST00448,2026-06-30 21:25:57,login,DEV518d38f8,IN,True,False,0
EVT8b0a4802-b,CUST00545,2026-06-30 21:33:08,login,DEV175a81ec,IN,False,False,0
EVT8c128604-2,CUST00246,2026-06-30 21:37:11,login,DEV1182d657,IN,True,False,0
EVT2285b2ef-c,CUST00021,2026-06-30 21:41:22,login,DEVfc377a4c,IN,False,False,0
EVTa40dfea5-b,CUST00223,2026-06-30 22:32:54,otp_request,DEV6d3ee1dc,IN,False,False,0
EVTddbb5298-a,CUST00366,2026-06-30 22:34:45,login,DEV3e4c23fb,IN,True,False,0
EVTdbb54645-7,CUST00162,2026-06-30 22:44:45,session_start,DEVecab3301,IN,False,False,0
EVT00501cd8-8,CUST00397,2026-06-30 22:56:47,login,DEV36c84263,IN,True,False,0
EVT5a332b7d-1,CUST00253,2026-06-30 23:18:05,login,DEV945dbe02,RU,True,True,2
EVTfbdc532e-6,CUST00312,2026-06-30 23:25:50,otp_request,DEVb0ae8f08,IN,False,False,0
EVT5d42b9e9-6,CUST00010,2026-06-30 23:42:48,session_start,DEV6c307511,IN,False,False,0
EVTb6646199-e,CUST00302,2026-06-30 23:44:58,login,DEVb63b4dc3,IN,False,False,0
EVT75f8e3a8-7,CUST00077,2026-06-30 23:50:33,session_start,DEV1064005c,IN,False,False,0
EVT86341718-2,CUST00043,2026-06-30 23:54:32,session_start,DEV7e570ddf,IN,False,False,0
EVT5afa0fb3-5,CUST00303,2026-07-01 00:07:00,login,DEV046a0df5,IN,False,False,0
EVT97da64cb-8,CUST00420,2026-07-01 00:08:32,login,DEV65c17795,IN,False,False,0
EVT855c0a97-9,CUST00262,2026-07-01 00:10:28,login,DEV07f194f9,IN,False,False,0
EVT682904ca-f,CUST00523,2026-07-01 00:12:33,login,DEV38b77c07,IN,False,False,0
EVTfb95d0fc-a,CUST00157,2026-07-01 00:37:59,login,DEVdfed2c43,IN,False,False,0
EVT505c7527-d,CUST00199,2026-07-01 00:40:58,login,DEV7118e364,IN,False,False,0
EVT73137fa5-d,CUST00480,2026-07-01 00:45:38,login,DEV618ae305,IN,False,False,0
EVTf4dea863-7,CUST00311,2026-07-01 00:48:06,login,DEVeb108621,NG,True,True,4
EVT54ce26be-c,CUST00081,2026-07-01 00:54:11,otp_request,DEV080aadfb,IN,False,False,0
EVT5719d3e4-1,CUST00596,2026-07-01 00:58:01,login,DEVf758dce2,IN,False,False,0
EVT77617d80-5,CUST00209,2026-07-01 01:14:12,login,DEV74962764,IN,False,False,1
EVT25bdab14-7,CUST00598,2026-07-01 01:25:09,login,DEVb08a4895,IN,False,False,0
EVT1a43db54-5,CUST00023,2026-07-01 01:31:18,login,DEV7412b293,IN,False,False,1
EVT29298691-e,CUST00401,2026-07-01 01:33:54,login,DEVa8f1e091,IN,False,False,0
EVT91b76c45-d,CUST00566,2026-07-01 01:43:21,otp_request,DEV2e709838,IN,False,False,0
EVT243113fd-8,CUST00218,2026-07-01 01:49:58,login,DEV1f115b76,IN,False,False,0
EVT36cdf42f-8,CUST00437,2026-07-01 01:52:39,login,DEVaee1e86b,IN,False,False,0
EVT8baaf744-a,CUST00034,2026-07-01 01:54:02,login,DEV10f1bc81,IN,False,False,0
EVT58e9bbad-3,CUST00438,2026-07-01 01:59:00,login,DEV9549c931,IN,False,False,0
EVTb02e21aa-3,CUST00183,2026-07-01 02:06:32,login,DEV6fa17735,IN,False,False,0
EVT24c778a5-9,CUST00035,2026-07-01 02:37:55,login,DEV9132b63e,IN,False,False,0
EVT0dd7cac2-8,CUST00569,2026-07-01 02:46:28,login,DEV177d6e7e,IN,False,False,0
EVT0a670143-6,CUST00208,2026-07-01 02:50:36,login,DEV9c7c7377,IN,False,False,0
EVTeb22ec1d-4,CUST00347,2026-07-01 02:52:14,login,DEV96fc734d,IN,False,False,0
EVTb11c7dff-b,CUST00532,2026-07-01 02:55:23,login,DEV9fd34579,IN,False,False,0
EVTb1eedf64-0,CUST00356,2026-07-01 03:05:56,login,DEV8a3c3b5e,IN,False,False,0
EVT8d9957fa-7,CUST00512,2026-07-01 03:07:05,login,DEV989240ac,IN,False,False,0
EVT3f5fbf4f-d,CUST00109,2026-07-01 03:10:44,otp_request,DEV37bb3eec,IN,False,False,0
EVT548e1f6b-6,CUST00050,2026-07-01 03:22:09,session_start,DEV1d53434b,IN,False,False,0
EVT6a7330b3-e,CUST00576,2026-07-01 03:26:34,login,DEV716fda0a,IN,False,False,0
EVT5eef0d1e-3,CUST00242,2026-07-01 03:26:49,login,DEVd5f25073,IN,False,False,0
EVT783e40ab-b,CUST00435,2026-07-01 03:40:15,login,DEV2e183554,IN,False,False,0
EVT41a50d68-4,CUST00188,2026-07-01 03:40:20,login,DEVaed65001,IN,True,False,0
EVT380a1bb7-d,CUST00598,2026-07-01 03:40:38,login,DEVb08a4895,IN,False,False,0
EVTf00f63ef-e,CUST00235,2026-07-01 03:41:55,login,DEV7746d0ba,IN,False,False,0
EVTafb28b3d-3,CUST00170,2026-07-01 03:47:32,login,DEV39118497,IN,False,False,0
EVTe2ad828b-1,CUST00565,2026-07-01 03:50:50,session_start,DEVebe9e207,IN,False,False,0
EVT55f3ad50-e,CUST00149,2026-07-01 03:57:54,login,DEVb0e6a969,IN,False,False,0
EVT47c1c017-6,CUST00089,2026-07-01 04:04:37,login,DEVdd2467ac,IN,False,False,0
EVT294d25fc-0,CUST00482,2026-07-01 04:13:34,login,DEV78b2b549,IN,False,False,0
EVTbca83a82-7,CUST00451,2026-07-01 04:14:08,login,DEV6553867d,IN,False,False,0
EVT72c573e9-5,CUST00482,2026-07-01 04:35:16,login,DEV78b2b549,IN,False,False,0
EVT7a4a902f-2,CUST00115,2026-07-01 04:48:40,session_start,DEV118a9d29,IN,False,False,0
EVT4b657bcc-b,CUST00147,2026-07-01 04:48:58,login,DEVb4a69f3c,IN,False,False,0
EVTd900b745-3,CUST00522,2026-07-01 04:49:13,login,DEV97fa7f04,IN,False,False,0
EVTa358c4d3-f,CUST00589,2026-07-01 05:04:21,session_start,DEV8f0881ee,IN,False,False,0
EVTf89617fa-6,CUST00294,2026-07-01 05:05:04,login,DEV7e8adee7,IN,False,False,0
EVT99b3568d-6,CUST00456,2026-07-01 05:25:34,login,DEV3ae909fe,IN,False,False,0
EVT276e1d67-0,CUST00413,2026-07-01 05:41:17,login,DEVf72169bb,IN,False,False,0
EVTc47dd678-4,CUST00565,2026-07-01 06:05:09,login,DEVebe9e207,IN,False,False,0
EVTc6ac1b04-d,CUST00065,2026-07-01 06:17:30,login,DEV3da9c2a9,IN,False,False,0
EVT57f7d71f-2,CUST00261,2026-07-01 06:26:10,session_start,DEVf510ab53,IN,False,False,0
EVT82d621dd-f,CUST00091,2026-07-01 06:28:04,login,DEVc5c19ddb,BR,True,True,2
EVT56c76990-7,CUST00499,2026-07-01 06:49:35,otp_request,DEV5cd8fe1a,IN,False,False,0
EVT47efa886-d,CUST00462,2026-07-01 06:49:52,session_start,DEVc9e26074,IN,False,False,0
EVT2a7cf9e9-d,CUST00331,2026-07-01 06:52:56,session_start,DEV8edddfcd,IN,False,False,0
EVT6ef54cee-b,CUST00572,2026-07-01 06:58:58,login,DEV530ac1c7,IN,False,False,0
EVT3c775558-b,CUST00358,2026-07-01 06:59:27,login,DEVbc0a6a5d,IN,False,False,0
EVT4b658517-1,CUST00543,2026-07-01 07:09:37,login,DEV4140752c,IN,False,False,0
EVT5fdcabbf-6,CUST00061,2026-07-01 07:47:37,login,DEVeb2263dd,IN,False,False,0
EVTf1f71605-a,CUST00300,2026-07-01 07:53:10,password_reset,DEV680bac63,IN,False,False,0
EVT851b9860-3,CUST00364,2026-07-01 07:54:01,login,DEV2cd94cbb,IN,False,False,0
EVT59bb8900-6,CUST00236,2026-07-01 07:56:38,password_reset,DEVd5385b0e,IN,False,False,1
EVT55957cd1-a,CUST00233,2026-07-01 08:03:47,login,DEV602596fb,IN,True,False,0
EVT61cb0527-7,CUST00363,2026-07-01 08:08:15,login,DEV9384ec2b,IN,False,False,0
EVT33f60730-9,CUST00555,2026-07-01 09:05:33,login,DEV279c658a,IN,False,False,0
EVTd8e70aeb-e,CUST00138,2026-07-01 09:05:36,login,DEV27cb6f2a,IN,False,False,0
EVT28e60130-2,CUST00383,2026-07-01 09:16:36,login,DEV7c16128d,IN,False,False,0
EVTb82d40de-f,CUST00306,2026-07-01 09:46:48,login,DEV8db06746,IN,False,False,0
EVT154ebf91-d,CUST00574,2026-07-01 10:10:47,login,DEV27d415b6,IN,False,False,0
EVT323132fa-6,CUST00255,2026-07-01 10:16:33,login,DEV56666f9f,IN,False,False,0
EVTc7332304-4,CUST00012,2026-07-01 10:16:47,login,DEV1a2a73ed,IN,False,False,0
EVTbe86f5d0-f,CUST00477,2026-07-01 10:34:51,login,DEV6502d6a2,IN,False,False,0
EVT6dd49c96-6,CUST00174,2026-07-01 11:02:36,password_reset,DEVadf4e62d,IN,False,False,0
EVTcbfd4a31-c,CUST00205,2026-07-01 11:09:27,login,DEV3c20592f,IN,False,False,0
EVT0f8a579c-b,CUST00481,2026-07-01 11:10:25,password_reset,DEV5f18e583,IN,False,False,0
EVT46feacd4-f,CUST00108,2026-07-01 11:20:04,login,DEV7c967f79,IN,False,False,0
EVT865a7766-a,CUST00189,2026-07-01 11:20:16,login,DEV1fe771d6,IN,False,False,0
EVT74ed53ce-e,CUST00428,2026-07-01 11:23:24,login,DEVac5a61d3,IN,True,False,0
EVT8dda4ff2-b,CUST00152,2026-07-01 11:28:32,login,DEV0ab54bde,IN,False,False,0
EVT37f25d36-8,CUST00104,2026-07-01 11:59:35,otp_request,DEV63f2ae24,IN,False,False,0
EVT222db2cf-b,CUST00454,2026-07-01 12:00:33,login,DEVbec39a37,IN,False,False,0
EVT15c18944-b,CUST00489,2026-07-01 12:00:52,login,DEVa9dfcc0c,IN,True,False,0
EVT5fa18468-6,CUST00466,2026-07-01 12:36:53,password_reset,DEVc958e75e,IN,False,False,0
EVT361f448c-c,CUST00290,2026-07-01 12:42:18,login,DEV696932ac,IN,True,False,0
EVTdb1a8e44-f,CUST00015,2026-07-01 13:10:39,login,DEV9155ed93,IN,True,False,0
EVT6bbdb66f-9,CUST00120,2026-07-01 13:26:46,otp_request,DEV90b2b633,IN,False,False,0
EVT042b03ca-7,CUST00112,2026-07-01 13:29:45,password_reset,DEV7a0ecfea,IN,False,False,0
EVTa1230193-5,CUST00491,2026-07-01 13:37:57,login,DEV5efa9c5b,IN,False,False,0
EVT84a91789-b,CUST00253,2026-07-01 13:59:20,login,DEV2e85cb21,IN,False,False,0
EVTb9a5d4d0-4,CUST00171,2026-07-01 14:18:56,login,DEV6601ddd0,IN,False,False,0
EVTcb21aa80-1,CUST00484,2026-07-01 14:19:10,otp_request,DEV9c2e58de,IN,False,False,0
EVT8f040721-e,CUST00418,2026-07-01 15:00:47,session_start,DEV1327f1bc,IN,False,False,0
EVT1bf645f6-2,CUST00049,2026-07-01 15:27:23,login,DEVf143262f,IN,False,False,0
EVT44de950f-2,CUST00581,2026-07-01 15:30:51,login,DEV86e52753,IN,False,False,0
EVTedd32be9-2,CUST00593,2026-07-01 15:37:20,login,DEV5024bdc6,IN,False,False,0
EVTfb29ff36-2,CUST00420,2026-07-01 15:38:01,otp_request,DEV65c17795,IN,False,False,0
EVTdc05ae03-d,CUST00486,2026-07-01 15:40:22,login,DEVb379cb1e,IN,False,False,0
EVT3fe604f4-2,CUST00453,2026-07-01 15:57:08,otp_request,DEVf93e08d5,IN,False,False,0
EVTb85acaf0-d,CUST00463,2026-07-01 16:00:16,login,DEV2abb8747,IN,True,False,0
EVT1f7bd82f-2,CUST00490,2026-07-01 16:01:11,login,DEV899ca782,IN,False,False,0
EVTad4b24ec-5,CUST00486,2026-07-01 16:03:59,login,DEVb379cb1e,IN,False,False,0
EVT56c890a5-6,CUST00507,2026-07-01 16:05:18,login,DEVfd235def,IN,False,False,0
EVT243012da-b,CUST00101,2026-07-01 16:06:58,login,DEV680ac07a,IN,False,False,0
EVTe1bbb8cd-7,CUST00149,2026-07-01 16:11:06,session_start,DEVb0e6a969,IN,False,False,0
EVT9134c0b7-6,CUST00343,2026-07-01 16:16:05,otp_request,DEV085b15fb,IN,False,False,0
EVTa9325ae1-9,CUST00320,2026-07-01 16:19:48,login,DEV4ac9778d,IN,False,False,0
EVT65cc59d6-2,CUST00528,2026-07-01 16:20:57,login,DEV6f1e2050,UNKNOWN,True,True,2
EVTf8ded777-b,CUST00111,2026-07-01 16:44:31,login,DEV504867ba,IN,False,False,0
EVT9c48c830-6,CUST00363,2026-07-01 16:55:18,login,DEV9384ec2b,IN,False,False,0
EVT27035b27-9,CUST00222,2026-07-01 17:08:32,login,DEVd0a44432,IN,False,False,0
EVTc3b44bae-1,CUST00376,2026-07-01 17:14:07,login,DEV6577aba9,IN,True,False,0
EVTe2c328aa-3,CUST00021,2026-07-01 17:22:33,login,DEVfc377a4c,IN,False,False,0
EVT17eaec83-8,CUST00032,2026-07-01 17:27:38,login,DEV0e51f30d,IN,False,False,0
EVT9e45455e-2,CUST00161,2026-07-01 17:32:53,otp_request,DEV698c206f,IN,False,False,0
EVT6e3c4532-1,CUST00023,2026-07-01 18:03:02,login,DEV7412b293,IN,False,False,0
EVTcbf6aa23-a,CUST00325,2026-07-01 18:06:49,login,DEV40a26c60,IN,False,False,0
EVT6d4772f8-d,CUST00580,2026-07-01 18:09:47,login,DEVad9fb00d,IN,False,False,0
EVT90ce82e8-e,CUST00141,2026-07-01 18:17:08,login,DEV81627cf1,IN,False,False,0
EVT235fc3d5-2,CUST00198,2026-07-01 18:24:04,login,DEV9b4e2c24,IN,False,False,0
EVT938f2b90-6,CUST00481,2026-07-01 18:25:06,password_reset,DEV5f18e583,IN,False,False,0
EVT73b0e73d-5,CUST00588,2026-07-01 18:29:16,session_start,DEV88575117,IN,False,False,0
EVT4082cbb9-4,CUST00007,2026-07-01 18:37:34,login,DEV6b65a6a4,IN,False,False,0
EVT528a34f3-6,CUST00436,2026-07-01 18:53:25,login,DEV9c07a751,IN,False,False,0
EVT20d1968f-0,CUST00433,2026-07-01 19:10:55,login,DEV6e417d47,IN,False,False,0
EVT5209eaab-3,CUST00395,2026-07-01 19:29:14,login,DEVbf0d073d,IN,False,False,0
EVT4b7a123e-3,CUST00480,2026-07-01 19:35:14,login,DEV618ae305,IN,False,False,0
EVTb46788bd-d,CUST00135,2026-07-01 19:41:44,otp_request,DEVee87905e,IN,False,False,0
EVT91788bdd-4,CUST00513,2026-07-01 19:48:14,otp_request,DEVfbe94499,IN,False,False,0
EVTf4ca6e70-7,CUST00400,2026-07-01 19:50:56,session_start,DEVd664d264,IN,False,False,0
EVTd3946dc7-a,CUST00381,2026-07-01 20:03:07,login,DEV445dcc38,IN,False,False,0
EVT57f479b5-b,CUST00114,2026-07-01 20:19:42,login,DEV82010c62,IN,False,False,0
EVT57bd0ca8-5,CUST00569,2026-07-01 20:24:42,session_start,DEV177d6e7e,IN,False,False,0
EVTcc1b4157-e,CUST00023,2026-07-01 20:35:51,otp_request,DEV7412b293,IN,False,False,0
EVT8e5e71c5-9,CUST00176,2026-07-01 20:36:34,login,DEV7cd5babe,RU,True,True,4
EVT31dae817-4,CUST00243,2026-07-01 20:43:02,login,DEVbc10fa52,IN,False,False,0
EVTb8663c7c-a,CUST00473,2026-07-01 20:44:09,login,DEVc1101266,IN,False,False,0
EVTec814510-c,CUST00594,2026-07-01 20:45:57,login,DEV67884209,IN,False,False,0
EVT928b1e4b-4,CUST00499,2026-07-01 20:51:47,login,DEV5cd8fe1a,IN,False,False,1
EVTd98f5e83-c,CUST00557,2026-07-01 20:53:45,login,DEV8e676a01,IN,False,False,0
EVT3e42df5b-9,CUST00080,2026-07-01 20:56:13,login,DEV0f1259e0,IN,False,False,0
EVT396c357b-d,CUST00204,2026-07-01 20:57:24,login,DEV17e8392a,IN,False,False,0
EVT1deb979d-8,CUST00405,2026-07-01 21:11:23,login,DEVde9e3757,IN,False,False,0
EVTb466fab6-9,CUST00144,2026-07-01 21:21:50,login,DEV0b49452d,IN,False,False,0
EVT92051da0-e,CUST00455,2026-07-01 21:54:35,login,DEVe726be23,IN,False,False,0
EVT2d8d7db8-5,CUST00561,2026-07-01 22:12:52,login,DEVaccb461a,IN,False,False,0
EVT87cb0e2a-2,CUST00362,2026-07-01 22:14:50,login,DEVc3c75611,IN,False,False,0
EVT9c8aa872-0,CUST00347,2026-07-01 22:19:57,login,DEV96fc734d,IN,False,False,0
EVT214bd473-e,CUST00501,2026-07-01 22:38:42,password_reset,DEVa5135ea0,IN,False,False,0
EVT3922a7e4-2,CUST00128,2026-07-01 23:17:41,otp_request,DEV8181a8cc,IN,False,False,0
EVT430438b5-3,CUST00456,2026-07-01 23:17:52,session_start,DEV3ae909fe,IN,False,False,0
EVTbbd0fe6c-6,CUST00279,2026-07-01 23:19:55,login,DEV8861fe18,IN,False,False,0
EVT020978dc-b,CUST00377,2026-07-01 23:19:58,login,DEV1c30f3f5,NG,True,True,3
EVTe79f9f3d-1,CUST00184,2026-07-01 23:21:09,login,DEVce777f00,IN,False,False,0
EVT088dbd82-d,CUST00150,2026-07-01 23:47:49,login,DEV093923de,IN,False,False,0
EVT8fb3a134-f,CUST00212,2026-07-01 23:49:20,login,DEV25c73c44,IN,False,False,0
EVT6016c743-8,CUST00149,2026-07-02 00:01:50,password_reset,DEVb0e6a969,IN,False,False,0
EVT1b7e0502-c,CUST00277,2026-07-02 00:15:58,login,DEVce3714af,IN,False,False,0
EVTfffcd743-e,CUST00303,2026-07-02 00:20:39,login,DEV046a0df5,IN,False,False,0
EVTef69a980-5,CUST00142,2026-07-02 00:20:48,login,DEVe87d1c78,IN,False,False,0
EVT9dd2f9de-f,CUST00041,2026-07-02 00:29:19,session_start,DEV956269f0,IN,False,False,0
EVTc3a6b204-f,CUST00252,2026-07-02 00:45:05,login,DEV6db99102,IN,False,False,0
EVT69498671-7,CUST00558,2026-07-02 01:04:51,login,DEV47503f1d,IN,False,False,0
EVT9e44e98c-b,CUST00189,2026-07-02 01:05:55,otp_request,DEV1fe771d6,IN,False,False,0
EVTf91e5fcd-8,CUST00183,2026-07-02 01:36:06,login,DEV6fa17735,IN,False,False,0
EVTa9d049dc-3,CUST00211,2026-07-02 01:36:07,login,DEV624c69b6,IN,False,False,1
EVT8c53b74c-0,CUST00295,2026-07-02 01:50:19,login,DEV7cd0129d,IN,False,False,0
EVT2023fd4b-a,CUST00351,2026-07-02 01:55:07,login,DEV0f44704f,IN,False,False,0
EVT3ca0cbd6-7,CUST00463,2026-07-02 02:07:31,login,DEV24a7dce4,IN,True,False,0
EVT329fc417-1,CUST00138,2026-07-02 02:14:18,login,DEV27cb6f2a,IN,False,False,0
EVT21a44c4a-0,CUST00555,2026-07-02 02:32:06,login,DEVaadbb2fc,IN,True,False,0
EVT379d58f9-d,CUST00117,2026-07-02 02:36:20,login,DEVf10c718b,IN,False,False,0
EVT6d98567e-c,CUST00528,2026-07-02 02:40:45,session_start,DEV6d204496,IN,False,False,0
EVTd1682e09-f,CUST00078,2026-07-02 02:53:52,session_start,DEV8dcdcd03,IN,False,False,0
EVT92f71993-4,CUST00337,2026-07-02 02:58:30,login,DEVf5c9b047,IN,False,False,0
EVT97f971d5-9,CUST00428,2026-07-02 03:11:06,login,DEVfa745761,IN,False,False,0
EVT97a418b8-9,CUST00230,2026-07-02 03:16:11,session_start,DEV3c07c574,IN,False,False,0
EVT9ba14c35-0,CUST00311,2026-07-02 03:24:19,session_start,DEVbe2d740a,IN,False,False,0
EVT1b2ededb-8,CUST00036,2026-07-02 03:26:51,login,DEV366eb16f,IN,False,False,0
EVTb2d7692a-e,CUST00339,2026-07-02 03:36:05,password_reset,DEV43bfd931,IN,False,False,0
EVTc3cb0c28-4,CUST00427,2026-07-02 03:51:22,login,DEV3a3c8a71,IN,False,False,1
EVTe09ef2a3-a,CUST00346,2026-07-02 03:53:28,login,DEV43b9da13,IN,False,False,0
EVT17cb67b8-6,CUST00472,2026-07-02 04:06:52,login,DEV77e490c7,IN,False,False,0
EVT71efe72a-a,CUST00113,2026-07-02 04:33:53,session_start,DEV87f7e1fb,IN,False,False,0
EVT891f6912-1,CUST00072,2026-07-02 04:38:28,login,DEVedcd465e,IN,False,False,0
EVT7d2d93e8-b,CUST00517,2026-07-02 04:47:35,login,DEVc9d6a63b,IN,False,False,0
EVTfdf02450-5,CUST00434,2026-07-02 04:50:51,login,DEV697c3923,IN,False,False,0
EVTf97f4994-1,CUST00273,2026-07-02 05:00:29,login,DEVf1043785,IN,False,False,0
EVT74fa65ce-4,CUST00425,2026-07-02 05:06:55,password_reset,DEV9e11d2cd,IN,False,False,1
EVT12f04460-d,CUST00595,2026-07-02 05:18:57,login,DEV876080e1,IN,True,False,0
EVT63f6bf77-a,CUST00368,2026-07-02 05:34:12,login,DEV785299f4,IN,False,False,0
EVT9c18e0ba-3,CUST00506,2026-07-02 05:38:26,login,DEVd5942bb2,IN,True,False,0
EVT9c1c3517-8,CUST00005,2026-07-02 05:49:00,session_start,DEV9a1de644,IN,False,False,0
EVTdc6dafff-5,CUST00105,2026-07-02 05:56:00,session_start,DEVc8fe3ccd,IN,False,False,0
EVT1ca691e1-d,CUST00190,2026-07-02 06:02:48,login,DEV9d70773e,RU,True,True,3
EVT9a0f09e9-e,CUST00421,2026-07-02 06:05:08,login,DEV541cdfcd,IN,False,False,0
EVTcf3ee4aa-5,CUST00433,2026-07-02 06:14:58,session_start,DEV6e417d47,IN,False,False,0
EVTf53ba020-b,CUST00437,2026-07-02 06:17:37,session_start,DEVaee1e86b,IN,False,False,0
EVTf198f62e-5,CUST00492,2026-07-02 06:22:26,login,DEVb24cc64f,IN,False,False,0
EVT7ea5a387-3,CUST00111,2026-07-02 06:22:56,login,DEV504867ba,IN,False,False,0
EVT92701d60-7,CUST00161,2026-07-02 06:42:36,device_registration,DEV698c206f,IN,False,False,0
EVT1d2c2721-7,CUST00099,2026-07-02 06:52:06,login,DEV03c72ba8,IN,False,False,0
EVTfd06a179-7,CUST00410,2026-07-02 06:53:13,session_start,DEVfd08b32c,IN,False,False,0
EVTe2901d96-c,CUST00537,2026-07-02 07:27:01,login,DEVa79b44b6,IN,False,False,0
EVTe4af65aa-0,CUST00054,2026-07-02 07:35:36,login,DEVb252456e,IN,True,False,0
EVT11defebf-9,CUST00221,2026-07-02 07:47:59,login,DEVc1581092,IN,False,False,0
EVT43d643ed-2,CUST00292,2026-07-02 07:57:54,session_start,DEVc01f36bf,IN,False,False,0
EVTa65d958e-9,CUST00260,2026-07-02 08:06:38,login,DEV39669fa7,IN,False,False,0
EVT34dbda6b-d,CUST00555,2026-07-02 08:10:28,login,DEV279c658a,IN,False,False,0
EVT88addab1-d,CUST00202,2026-07-02 08:15:22,login,DEVa8aa7158,IN,False,False,0
EVTc8d0f9e5-9,CUST00086,2026-07-02 08:39:19,password_reset,DEV7914c120,IN,False,False,0
EVTcf1643a0-8,CUST00441,2026-07-02 08:47:11,login,DEV771ad655,IN,False,False,1
EVT3d563b0e-d,CUST00586,2026-07-02 08:55:52,login,DEV1eb74b56,IN,False,False,0
EVTa70a409d-a,CUST00484,2026-07-02 09:22:34,login,DEV9c2e58de,IN,False,False,0
EVT9afa8267-4,CUST00261,2026-07-02 09:54:26,login,DEVf510ab53,IN,False,False,0
EVTcf2e3296-7,CUST00138,2026-07-02 10:03:15,login,DEV27cb6f2a,IN,False,False,0
EVT49ee4969-0,CUST00362,2026-07-02 10:33:03,login,DEVc3c75611,IN,False,False,0
EVT66d78e18-a,CUST00295,2026-07-02 10:33:55,login,DEV66383fa3,RU,True,True,2
EVT373aedf8-4,CUST00121,2026-07-02 10:42:10,session_start,DEV42c18a62,IN,False,False,0
EVTcb80f288-4,CUST00080,2026-07-02 10:48:23,session_start,DEV0f1259e0,IN,False,False,0
EVTc481ea69-f,CUST00453,2026-07-02 11:38:40,login,DEVf93e08d5,IN,False,False,0
EVTc948384b-1,CUST00210,2026-07-02 11:56:38,login,DEV935f2b0a,IN,False,False,0
EVT0ec0713d-e,CUST00070,2026-07-02 12:14:56,login,DEV2a45c2ab,IN,False,False,0
EVTa3708c7f-d,CUST00521,2026-07-02 12:16:50,otp_request,DEV72c22a16,IN,False,False,0
