txn_id,customer_id,timestamp,amount,channel,rule_score,ml_score,risk_score,risk_band,reasons
TXN716ebe56-c,CUST00513,2026-06-17 13:16:58,178288.09,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '4 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNdf61dbe1-b,CUST00524,2026-07-14 06:56:39,77144.01,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN9a77c01f-8,CUST00586,2026-07-13 01:58:08,229824.54,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '4 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXNd46b78f3-2,CUST00587,2026-06-16 21:24:38,222900.78,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN1feb1cf5-7,CUST00587,2026-06-21 02:24:06,162280.64,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '2 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN1d5f9ff2-a,CUST00591,2026-06-22 04:00:58,210022.83,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '2 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN13d69792-1,CUST00593,2026-06-29 15:29:56,188253.2,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '4 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN32167340-b,CUST00004,2026-07-14 20:47:21,68395.94,mobile,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '4 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN18e9ef77-6,CUST00003,2026-06-20 13:47:06,55425.59,web,100.0,100.0,100.0,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction', 'Funds sent to a new/unrecognized beneficiary', 'Transaction amount is unusually large for this profile']"
TXN676e34be-7,CUST00469,2026-06-20 11:28:40,10493.51,web,93.0,100.0,96.8,Critical,"['Login from an unrecognized device shortly before the transaction', 'Login originated from an unfamiliar / foreign geography', 'New device AND new geography correlated in the same session', '3 failed login attempt(s) just before the transaction']"
